Timestamp,State of Charge (%),Voltage (V)
06:38:27,64.5546875,3.6425
06:38:28,64.41015625,3.64125
06:38:29,64.41015625,3.64
06:38:30,64.41015625,3.63875
06:38:31,64.41015625,3.6375
06:38:32,64.41015625,3.6375
06:38:33,64.41015625,3.63625
06:38:34,64.41015625,3.635
06:38:35,64.265625,3.635
06:38:36,64.265625,3.6325
06:38:37,64.265625,3.6325
06:38:38,64.265625,3.63125
06:38:39,64.265625,3.63
06:38:40,64.265625,3.63
06:38:41,64.265625,3.62875
06:38:42,64.12109375,3.6275
06:38:43,64.12109375,3.6275
06:38:44,64.12109375,3.715
06:38:45,64.12109375,3.7175
06:38:46,64.12109375,3.72
06:38:47,64.12109375,3.7225
06:38:48,64.12109375,3.725
06:38:49,64.12109375,3.7275
06:38:50,64.12109375,3.7275
06:38:51,64.12109375,3.72875
06:38:52,63.9765625,3.73
06:38:53,63.9765625,3.73125
06:38:54,63.9765625,3.7325
06:38:55,63.9765625,3.73375
06:38:56,63.9765625,3.735
06:38:57,63.9765625,3.735
06:38:58,63.9765625,3.73625
06:38:59,63.9765625,3.7375
06:39:00,63.9765625,3.7375
06:39:01,63.9765625,3.73875
06:39:02,63.9765625,3.73875
06:39:03,63.83203125,3.74
06:39:04,63.83203125,3.74
06:39:05,63.83203125,3.74125
06:39:06,63.83203125,3.7425
06:39:07,63.83203125,3.7425
06:39:08,63.83203125,3.7425
06:39:09,63.83203125,3.74375
06:39:10,63.83203125,3.74375
06:39:11,63.83203125,3.745
06:39:12,63.83203125,3.745
06:39:13,63.83203125,3.745
06:39:14,63.83203125,3.6575
06:39:15,63.6875,3.6525
06:39:16,63.6875,3.65
06:39:17,63.6875,3.6475
06:39:18,63.6875,3.645
06:39:19,63.6875,3.64375
06:39:20,63.6875,3.6425
06:39:21,63.6875,3.64
06:39:22,63.54296875,3.63875
06:39:23,63.54296875,3.6375
06:39:24,63.54296875,3.635
06:39:25,63.54296875,3.635
06:39:26,63.54296875,3.6325
06:39:27,63.54296875,3.6325
06:39:28,63.54296875,3.63
06:39:29,63.3984375,3.63
06:39:30,63.3984375,3.63
06:39:32,63.3984375,3.6275
06:39:33,63.3984375,3.62625
06:39:34,63.3984375,3.625
06:39:35,63.3984375,3.625
06:39:36,63.3984375,3.6225
06:39:37,63.3984375,3.6225
06:39:38,63.25390625,3.6225
06:39:39,63.25390625,3.62125
06:39:40,63.25390625,3.62
06:39:41,63.25390625,3.61875
06:39:42,63.25390625,3.6175
06:39:43,63.25390625,3.6175
06:39:44,63.109375,3.6175
06:39:45,63.109375,3.705
06:39:46,63.109375,3.7075
06:39:47,63.109375,3.71
06:39:48,63.109375,3.7125
06:39:49,63.109375,3.715
06:39:50,63.109375,3.71625
06:39:51,63.109375,3.7175
06:39:52,63.109375,3.71875
06:39:53,63.109375,3.71875
06:39:54,63.109375,3.72125
06:39:55,62.96484375,3.72125
06:39:56,62.96484375,3.7225
06:39:57,62.96484375,3.72375
06:39:58,62.96484375,3.72375
06:39:59,62.96484375,3.725
06:40:00,62.96484375,3.72625
06:40:01,62.96484375,3.72625
06:40:02,62.96484375,3.7275
06:40:03,62.96484375,3.7275
06:40:04,62.96484375,3.72875
06:40:05,62.96484375,3.73
06:40:06,62.8203125,3.73
06:40:07,62.8203125,3.73125
06:40:08,62.8203125,3.73125
06:40:09,62.8203125,3.73125
06:40:10,62.8203125,3.7325
06:40:11,62.8203125,3.7325
06:40:12,62.8203125,3.7325
06:40:13,62.8203125,3.73375
06:40:14,62.8203125,3.73375
06:40:15,62.8203125,3.735
06:40:16,62.8203125,3.735
06:40:17,62.8203125,3.735
06:40:18,62.67578125,3.735
06:40:19,62.67578125,3.73625
06:40:20,62.67578125,3.73625
06:40:21,62.67578125,3.7375
06:40:22,62.67578125,3.7375
06:40:23,62.67578125,3.7375
06:40:24,62.67578125,3.7375
06:40:25,62.67578125,3.73875
06:40:26,62.67578125,3.73875
06:40:27,62.67578125,3.73875
06:40:28,62.67578125,3.73875
06:40:29,62.67578125,3.74
06:40:30,62.67578125,3.74
06:40:31,62.53125,3.74
06:40:32,62.53125,3.74
06:40:33,62.53125,3.74
06:40:34,62.53125,3.74
06:40:35,62.53125,3.74
06:40:36,62.53125,3.74
06:40:37,62.53125,3.74125
06:40:38,62.53125,3.74125
06:40:39,62.53125,3.7425
06:40:40,62.53125,3.7425
06:40:41,62.53125,3.7425
06:40:42,62.53125,3.7425
06:40:43,62.53125,3.7425
06:40:44,62.38671875,3.7425
06:40:45,62.38671875,3.7425
06:40:46,62.38671875,3.7425
06:40:47,62.38671875,3.7425
06:40:48,62.38671875,3.7425
06:40:49,62.38671875,3.7425
06:40:50,62.38671875,3.7425
06:40:51,62.38671875,3.7425
06:40:52,62.38671875,3.7425
06:40:53,62.38671875,3.7425
06:40:54,62.38671875,3.74375
06:40:55,62.38671875,3.74375
06:40:56,62.38671875,3.7425
06:40:57,62.2421875,3.74375
06:40:58,62.2421875,3.74375
06:40:59,62.2421875,3.74375
06:41:00,62.2421875,3.74375
06:41:01,62.2421875,3.74375
06:41:02,62.2421875,3.74375
06:41:03,62.2421875,3.745
06:41:04,62.2421875,3.74375
06:41:05,62.2421875,3.74375
06:41:06,62.2421875,3.745
06:41:07,62.2421875,3.74375
06:41:08,62.2421875,3.7425
06:41:09,62.2421875,3.74375
06:41:10,62.2421875,3.74375
06:41:11,62.09765625,3.745
06:41:12,62.09765625,3.745
06:41:13,62.09765625,3.745
06:41:14,62.09765625,3.745
06:41:15,62.09765625,3.745
06:41:16,62.09765625,3.745
06:41:17,62.09765625,3.745
06:41:18,62.09765625,3.74375
06:41:19,62.09765625,3.745
06:41:20,62.09765625,3.745
06:41:21,62.09765625,3.74375
06:41:22,62.09765625,3.745
06:41:23,62.09765625,3.745
06:41:24,61.953125,3.745
06:41:25,61.953125,3.745
06:41:26,61.953125,3.745
06:41:27,61.953125,3.745
06:41:28,61.953125,3.745
06:41:29,61.953125,3.745
06:41:30,61.953125,3.745
06:41:31,61.953125,3.745
06:41:32,61.953125,3.745
06:41:33,61.953125,3.745
06:41:34,61.953125,3.745
06:41:35,61.953125,3.7325
06:41:36,61.953125,3.74375
06:41:37,61.953125,3.745
06:41:38,61.80859375,3.74375
06:41:39,61.80859375,3.745
06:41:40,61.80859375,3.74375
06:41:41,61.80859375,3.745
06:41:42,61.80859375,3.745
06:41:43,61.80859375,3.74375
06:41:44,61.80859375,3.745
06:41:45,61.80859375,3.745
06:41:46,61.80859375,3.74375
06:41:47,61.80859375,3.745
06:41:48,61.80859375,3.74375
06:41:49,61.80859375,3.74375
06:41:50,61.80859375,3.745
06:41:51,61.80859375,3.74375
06:41:52,61.6640625,3.74375
06:41:53,61.6640625,3.745
06:41:54,61.6640625,3.74375
06:41:55,61.6640625,3.745
06:41:56,61.6640625,3.745
06:41:57,61.6640625,3.74375
06:41:58,61.6640625,3.745
06:41:59,61.6640625,3.745
06:42:00,61.6640625,3.745
06:42:01,61.6640625,3.745
06:42:02,61.6640625,3.745
06:42:03,61.6640625,3.74375
06:42:04,61.6640625,3.745
06:42:05,61.6640625,3.7425
06:42:06,61.51953125,3.74375
06:42:07,61.51953125,3.7425
06:42:08,61.51953125,3.7425
06:42:09,61.51953125,3.74375
06:42:10,61.51953125,3.74375
06:42:11,61.51953125,3.74375
06:42:12,61.51953125,3.74375
06:42:13,61.51953125,3.7425
06:42:14,61.51953125,3.74375
06:42:15,61.51953125,3.74375
06:42:16,61.51953125,3.7425
06:42:17,61.51953125,3.74375
06:42:18,61.51953125,3.74375
06:42:19,61.51953125,3.74375
06:42:20,61.375,3.74375
06:42:21,61.375,3.74375
06:42:22,61.375,3.74375
06:42:23,61.375,3.74375
06:42:24,61.375,3.7425
06:42:25,61.375,3.7425
06:42:26,61.375,3.7425
06:42:27,61.375,3.7425
06:42:28,61.375,3.7425
06:42:29,61.375,3.7425
06:42:30,61.375,3.7425
06:42:31,61.375,3.7425
06:42:32,61.375,3.7425
06:42:33,61.375,3.7425
06:42:34,61.375,3.7425
06:42:35,61.375,3.7425
06:42:36,61.375,3.7425
06:42:37,61.375,3.7425
06:42:38,61.375,3.7425
06:42:39,61.375,3.7425
06:42:40,61.375,3.7425
06:42:41,61.375,3.7425
06:42:42,61.375,3.7425
06:42:43,61.375,3.7425
06:42:44,61.375,3.7425
06:42:45,61.375,3.7425
06:42:46,61.375,3.7425
06:42:47,61.375,3.7425
06:42:48,61.375,3.7425
06:42:49,61.05859375,3.7425
06:42:50,61.05859375,3.7425
06:42:51,61.05859375,3.7425
06:42:52,61.05859375,3.7425
06:42:53,61.05859375,3.7425
06:42:54,61.05859375,3.7425
06:42:55,61.05859375,3.7425
06:42:56,61.05859375,3.7425
06:42:57,61.05859375,3.74125
06:42:58,61.05859375,3.7425
06:42:59,61.05859375,3.7425
06:43:00,61.05859375,3.7425
06:43:01,61.05859375,3.7425
06:43:02,61.05859375,3.74125
06:43:03,61.05859375,3.74
06:43:04,61.05859375,3.74125
06:43:05,61.05859375,3.74125
06:43:06,61.05859375,3.74125
06:43:07,61.05859375,3.7425
06:43:08,61.05859375,3.74125
06:43:09,61.05859375,3.74125
06:43:10,61.05859375,3.74125
06:43:11,61.05859375,3.74125
06:43:12,61.05859375,3.74125
06:43:13,61.05859375,3.74125
06:43:14,61.05859375,3.74
06:43:15,61.05859375,3.74125
06:43:16,61.05859375,3.74125
06:43:17,61.05859375,3.74125
06:43:18,61.05859375,3.74125
06:43:19,60.7421875,3.74125
06:43:20,60.7421875,3.74
06:43:21,60.7421875,3.74125
06:43:22,60.7421875,3.74125
06:43:23,60.7421875,3.74
06:43:24,60.7421875,3.74
06:43:25,60.7421875,3.74
06:43:26,60.7421875,3.74
06:43:27,60.7421875,3.74
06:43:28,60.7421875,3.74
06:43:29,60.7421875,3.74
06:43:30,60.7421875,3.74
06:43:31,60.7421875,3.74
06:43:32,60.7421875,3.74
06:43:33,60.7421875,3.74
06:43:34,60.7421875,3.74
06:43:35,60.7421875,3.74
06:43:36,60.7421875,3.74
06:43:37,60.7421875,3.74
06:43:38,60.7421875,3.74
06:43:39,60.7421875,3.74
06:43:40,60.7421875,3.74
06:43:41,60.7421875,3.74
06:43:42,60.7421875,3.74
06:43:43,60.7421875,3.74
06:43:44,60.7421875,3.74
06:43:45,60.7421875,3.74
06:43:46,60.7421875,3.74
06:43:47,60.7421875,3.74
06:43:48,60.42578125,3.74
06:43:49,60.42578125,3.74
06:43:50,60.42578125,3.73875
06:43:51,60.42578125,3.74
06:43:52,60.42578125,3.74
06:43:53,60.42578125,3.73875
06:43:54,60.42578125,3.74
06:43:55,60.42578125,3.74
06:43:56,60.42578125,3.74
06:43:57,60.42578125,3.73875
06:43:58,60.42578125,3.73875
06:43:59,60.42578125,3.74
06:44:00,60.42578125,3.74
06:44:01,60.42578125,3.7375
06:44:02,60.42578125,3.73875
06:44:03,60.42578125,3.73875
06:44:04,60.42578125,3.7375
06:44:05,60.42578125,3.73875
06:44:06,60.42578125,3.73875
06:44:07,60.42578125,3.73875
06:44:08,60.42578125,3.73875
06:44:09,60.42578125,3.7375
06:44:10,60.42578125,3.73875
06:44:11,60.42578125,3.7375
06:44:12,60.42578125,3.7375
06:44:13,60.42578125,3.73875
06:44:14,60.42578125,3.7375
06:44:15,60.42578125,3.7375
06:44:16,60.42578125,3.7375
06:44:17,60.42578125,3.7375
06:44:18,60.109375,3.7375
06:44:19,60.109375,3.7375
06:44:20,60.109375,3.7375
06:44:21,60.109375,3.7375
06:44:22,60.109375,3.7375
06:44:23,60.109375,3.7375
06:44:24,60.109375,3.7375
06:44:25,60.109375,3.73625
06:44:26,60.109375,3.7375
06:44:27,60.109375,3.7375
06:44:28,60.109375,3.7375
06:44:29,60.109375,3.7375
